x_over_lstar,density_mean_2pi_rho_lstar2,density_stderr
-0.05,0.98521183,0.0053150996
0,0.99756876,0.005391005
0.05,0.99098399,0.0054033847
0.1,0.99302812,0.0047140415
0.15,0.9847008,0.0050538779
0.2,0.97825006,0.0050430671
0.25,0.96386576,0.0041269354
0.3,0.95208688,0.0042847517
0.35,0.93733396,0.0063217164
0.4,0.92400523,0.0041889371
0.45,0.90917691,0.0053678469
0.5,0.88112877,0.0043184444
0.55,0.85771344,0.0046278412
0.6,0.83810152,0.0039976382
0.65,0.81741728,0.0056082607
0.7,0.79206672,0.0050458424
0.75,0.76339026,0.0040754252
0.8,0.72840548,0.0043750391
0.85,0.70505717,0.0030312142
0.9,0.67423605,0.0042483729
0.95,0.64731051,0.0039284355
1,0.61755334,0.0041223782
1.05,0.59091263,0.0036129708
1.1,0.55224172,0.0035270085
1.15,0.5215714,0.00377798
1.2,0.49546686,0.0037858378
1.25,0.46871725,0.0044101734
1.3,0.43804692,0.0028762195
1.35,0.41338333,0.0029529984
1.4,0.38391938,0.0032948446
1.45,0.35959926,0.0025749284
1.5,0.33393036,0.0036114166
1.55,0.31079986,0.0023956925
1.6,0.2835811,0.003013396
1.65,0.2607103,0.0025840401
1.7,0.24016848,0.0022126685
1.75,0.22286877,0.0022889859
1.8,0.20830854,0.0028263056
1.85,0.18499373,0.0023983073
1.9,0.16845639,0.0019852796
1.95,0.1508886,0.001836492
2,0.14079362,0.0016125397
2.05,0.12738111,0.0019926865
2.1,0.11518335,0.0014105397
2.15,0.10417521,0.0016588863
2.2,0.09165073,0.0015455164
2.25,0.083105598,0.001501142
2.3,0.073873504,0.001477012
2.35,0.068930732,0.0013971527
2.4,0.058416868,0.0013080149
2.45,0.051840468,0.0010870752
2.5,0.046839052,0.0011786697
2.55,0.041033389,0.0011085577
2.6,0.03569687,0.00080923446
2.65,0.033904068,0.00082666878
2.7,0.028416753,0.0011202175
2.75,0.023507491,0.00080254749
2.8,0.020826665,0.0006607839
2.85,0.018179349,0.0007186722
2.9,0.016235751,0.00066946389
2.95,0.013228199,0.00067914144
3,0.012683657,0.00048279794
3.05,0.0099023,0.00053432097
3.1,0.0085618872,0.00045330376
3.15,0.0071963416,0.00035658746
3.2,0.0065512679,0.0005378702
3.25,0.0056799995,0.00038497047
3.3,0.0042976988,0.00028960771
3.35,0.0041552799,0.00032789325
3.4,0.0032253685,0.00030764925
3.45,0.0034766959,0.00034011495
3.5,0.0031332151,0.00027067496
3.55,0.0021530382,0.00025641113
3.6,0.0016587609,0.00018162391
3.65,0.0014660766,0.00018387747
3.7,0.0013990559,0.00017232246
3.75,0.0012650146,0.00016959863
3.8,0.00090477868,0.00016333466
3.85,0.00058643063,9.1169648e-05
3.9,0.00053616515,9.3125834e-05
3.95,0.00036023596,9.7806958e-05
4,0.00041887902,0.00011840642
4.05,0.00020106193,5.8007062e-05
4.1,0.00032672564,7.3690416e-05
4.15,0.00016755161,5.5266397e-05
4.2,0.00017592919,7.2664037e-05
4.25,6.7020643e-05,3.862819e-05
4.3,0.00011728613,5.0135816e-05
4.35,8.3775804e-05,4.7992696e-05
4.4,0.00015079645,4.8408225e-05
4.45,9.2153385e-05,4.3303415e-05
4.5,2.5132741e-05,1.4240451e-05
4.55,4.1887902e-05,3.022927e-05
4.6,0.00014241887,6.7890363e-05
4.65,5.0265482e-05,2.5708882e-05
4.7,0.00010053096,3.990339e-05
4.75,8.3775804e-05,4.7992696e-05
4.8,0.00015917403,5.6807764e-05
4.85,0.00017592919,4.9254183e-05
4.9,0.00012566371,5.5829779e-05
4.95,0.00028483773,0.00011348324
5,0.00027646015,0.00011520203
5.05,0.00029321531,8.0447307e-05
5.1,0.00039374628,8.0072986e-05
5.15,0.00059480821,0.00012285812
5.2,0.00054454273,8.6736815e-05
5.25,0.00065345127,0.00014481034
5.3,0.0012063716,0.00021207172
5.35,0.0011561061,0.00027558806
5.4,0.0011142182,0.00016105791
5.45,0.001876578,0.00022920568
5.5,0.0018682004,0.00024100974
5.55,0.0023541001,0.0002287957
5.6,0.0026054275,0.00028202201
5.65,0.0033845425,0.00028866823
5.7,0.0041887902,0.00035507827
5.75,0.0047165778,0.00037309767
5.8,0.0057805305,0.00040778446
5.85,0.0062915629,0.0003622298
5.9,0.0072968725,0.00047822594
5.95,0.0081430082,0.0004139268
6,0.0098269018,0.00039226634
6.05,0.012566371,0.00057695473
6.1,0.011904542,0.00047285594
6.15,0.01488696,0.00054048209
6.2,0.017165662,0.00050357293
6.25,0.020223479,0.00072474982
6.3,0.023247786,0.00076518042
6.35,0.026774747,0.00073687698
6.4,0.030938404,0.00094844128
6.45,0.03469156,0.00088214911
6.5,0.039810262,0.00087592173
6.55,0.044325778,0.0010056445
6.6,0.048631854,0.0010769976
6.65,0.053650025,0.0013555042
6.7,0.058425246,0.0012443986
6.75,0.066853092,0.0010135686
6.8,0.07322843,0.0012079994
6.85,0.084144418,0.0011325843
6.9,0.090754329,0.0017655075
6.95,0.097623945,0.0013609207
7,0.10409981,0.0017331365
7.05,0.11876896,0.0017297218
7.1,0.12723031,0.002122016
7.15,0.13704046,0.0021566064
7.2,0.14425356,0.0019774157
7.25,0.15390453,0.0016353908
7.3,0.16900093,0.0020710736
7.35,0.18097249,0.0021689347
7.4,0.19148636,0.0022524585
7.45,0.19495467,0.0025646038
7.5,0.20871904,0.0027860684
7.55,0.22031361,0.0021745949
7.6,0.22447727,0.0021089648
7.65,0.23319833,0.0021120841
7.7,0.24285768,0.0025342002
7.75,0.2512185,0.0025944929
7.8,0.25975526,0.0033468198
7.85,0.26065166,0.0029884182
7.9,0.26379325,0.0024888475
7.95,0.26649921,0.0028328725
8,0.26791502,0.0025169174
8.05,0.27409768,0.0028026755
8.1,0.26839254,0.0028743757
8.15,0.26406971,0.0028820686
8.2,0.26273768,0.0025885492
8.25,0.259328,0.0035542025
8.3,0.25146983,0.0022680542
8.35,0.24129945,0.0023925512
8.4,0.23352505,0.0025006036
8.45,0.22839797,0.0020599102
8.5,0.21255597,0.0020289125
8.55,0.20384329,0.0018693033
8.6,0.18662736,0.0021402718
8.65,0.17305568,0.001849947
8.7,0.15835302,0.0017454235
8.75,0.14946441,0.0018732454
8.8,0.13775255,0.0019720478
8.85,0.1211063,0.001840465
8.9,0.10721627,0.0015903655
8.95,0.096903473,0.0013139159
9,0.082929668,0.00099316929
9.05,0.071519404,0.0010784564
9.1,0.06093852,0.0010300143
9.15,0.052301234,0.001167971
9.2,0.044309023,0.00091027977
9.25,0.03593982,0.00072932285
9.3,0.028575927,0.00076492517
9.35,0.022527314,0.00064055457
9.4,0.01717404,0.00051378797
9.45,0.013462772,0.00054930379
9.5,0.0096509726,0.00045192091
9.55,0.0066266661,0.00027772824
9.6,0.0045238934,0.00022298254
9.65,0.0034683183,0.00015951942
9.7,0.0018598229,0.00013735728
9.75,0.0012482595,0.00012824217
9.8,0.00075398224,8.5793602e-05
9.85,0.00032672564,6.7297746e-05
9.9,0.00029321531,5.2119003e-05
9.95,0.00014241887,3.6116038e-05
10,0.00015079645,4.1743211e-05
10.05,0.00010890855,3.8139e-05
10.1,0.00013404129,3.180328e-05
10.15,0.00025132741,5.0533726e-05
10.2,0.00033510322,6.523876e-05
10.25,0.00091315626,7.7012951e-05
10.3,0.001197994,0.00011606806
10.35,0.0019352211,0.00012863203
10.4,0.0029656635,0.00018236675
10.45,0.0052276102,0.00018963519
10.5,0.0064507369,0.00027578784
10.55,0.0094582883,0.00038240285
10.6,0.012884719,0.00042118176
10.65,0.016805426,0.00048077131
10.7,0.02236814,0.00067642836
10.75,0.028483773,0.00067790722
10.8,0.035127195,0.00071787227
10.85,0.04324507,0.0010229314
10.9,0.053021706,0.00088325526
10.95,0.064021469,0.00093669453
11,0.072089079,0.001390965
11.05,0.082460524,0.0012266856
11.1,0.097221821,0.0015473014
11.15,0.10668011,0.0013907301
11.2,0.12221214,0.001516999
11.25,0.13337108,0.0018263974
11.3,0.14863503,0.0016917414
11.35,0.16255857,0.0014017397
11.4,0.17908754,0.0015392517
11.45,0.18819397,0.0016556981
11.5,0.1991686,0.0024411668
11.55,0.21372883,0.0028236606
11.6,0.22504694,0.002202294
11.65,0.23459738,0.0025026632
11.7,0.2493503,0.0023289651
11.75,0.25451927,0.0029688207
11.8,0.25805461,0.0025511123
11.85,0.26189992,0.0024326664
11.9,0.26772234,0.0025906688
11.95,0.26927219,0.0023345977
12,0.26819986,0.0026812229
12.05,0.26559443,0.0028710902
12.1,0.26804069,0.0029582929
12.15,0.26995077,0.0023690802
12.2,0.25921072,0.0025066155
12.25,0.25855726,0.0028210549
12.3,0.25028859,0.0022292437
12.35,0.24032765,0.0029970097
12.4,0.23822488,0.0024059927
12.45,0.22989756,0.0026336047
12.5,0.22080789,0.0024512361
12.55,0.21126582,0.0025598389
12.6,0.19769414,0.0024351557
12.65,0.18747349,0.0018556324
12.7,0.17729473,0.0024886388
12.75,0.1668814,0.0024329154
12.8,0.1551863,0.0020087407
12.85,0.14596258,0.001934881
12.9,0.13617757,0.0020898967
12.95,0.12714654,0.0016038038
13,0.11562736,0.0016079936
13.05,0.10652931,0.0017158604
13.1,0.095990316,0.0018258463
13.15,0.090578399,0.0016533012
13.2,0.083482589,0.0012721165
13.25,0.072600112,0.0011377011
13.3,0.066576632,0.0014975361
13.35,0.059187606,0.0013091666
13.4,0.054236456,0.00123304
13.45,0.048539701,0.0010023717
13.5,0.043186427,0.00097327756
13.55,0.039098168,0.00095776632
13.6,0.033401413,0.00098929482
13.65,0.030402239,0.00089331711
13.7,0.027176871,0.00072950134
13.75,0.022560824,0.00076084269
13.8,0.019343833,0.00083849835
13.85,0.017978288,0.00077879952
13.9,0.015532034,0.00064253506
13.95,0.014803185,0.00055821034
14,0.011519173,0.00054344778
14.05,0.010279291,0.0005511693
14.1,0.0086037751,0.00047731416
14.15,0.0076487309,0.00043740888
14.2,0.0064674921,0.00033112995
14.25,0.0055208255,0.00042056608
14.3,0.0050433034,0.00033384071
14.35,0.0037112681,0.00035409332
14.4,0.0031415927,0.00030388281
14.45,0.0029237756,0.00024496622
14.5,0.0022619467,0.00023189873
14.55,0.0017341591,0.00021240791
14.6,0.0016420058,0.00023018664
14.65,0.001457699,0.00018923871
14.7,0.001097463,0.00014160232
14.75,0.00092991143,0.00016034127
14.8,0.00090477868,0.00013459549
14.85,0.00056129789,0.00012298033
14.9,0.0003434808,7.9885168e-05
14.95,0.00051940999,9.4088677e-05
15,0.00025970499,7.7982112e-05
