x_over_lstar,density_mean_2pi_rho_lstar2,density_stderr
0.1,0.99320405,0.00568191
0.15,0.9872057,0.0051219671
0.2,0.97942293,0.0046058477
0.25,0.96561667,0.004516864
0.3,0.95732287,0.0063288789
0.35,0.93463638,0.0043699154
0.4,0.92470895,0.0054024832
0.45,0.90802081,0.0047513615
0.5,0.87673892,0.0037822071
0.55,0.85671651,0.0053362709
0.6,0.83735592,0.0040991531
0.65,0.81552394,0.0059513518
0.7,0.7843761,0.004300643
0.75,0.75882448,0.0040442014
0.8,0.73705952,0.0038170299
0.85,0.70050814,0.0045518433
0.9,0.67198248,0.0047270438
0.95,0.64342331,0.0050386719
1,0.61480549,0.0039051754
1.05,0.57901647,0.0035523001
1.1,0.55952184,0.0040908812
1.15,0.52324692,0.0040409315
1.2,0.49627111,0.0031050763
1.25,0.46850781,0.0032374715
1.3,0.43655572,0.0022107125
1.35,0.41248693,0.0031548467
1.4,0.38734581,0.0028158776
1.45,0.35603879,0.0030634071
1.5,0.33242239,0.0031198382
1.55,0.3102972,0.0023814481
1.6,0.28574251,0.00277692
1.65,0.26315656,0.0023092158
1.7,0.24390488,0.0019985822
1.75,0.21996175,0.0022875324
1.8,0.20459727,0.0019961831
1.85,0.18780022,0.0019509238
1.9,0.16877473,0.0021810486
1.95,0.15662724,0.0016884885
2,0.1437509,0.0020571664
2.05,0.12799267,0.0018256406
2.1,0.11482312,0.0016560761
2.15,0.10561616,0.0015303453
2.2,0.093627839,0.0016965797
2.25,0.083432323,0.0017444142
2.3,0.074166719,0.0014600019
2.35,0.066861469,0.0013770943
2.4,0.060787723,0.0012113677
2.45,0.050835158,0.0011549461
2.5,0.044711147,0.00090839659
2.55,0.040815572,0.00086461592
2.6,0.035839289,0.0010122042
2.65,0.032220174,0.00096313997
2.7,0.029061826,0.0010390711
2.75,0.025065721,0.00087208329
2.8,0.021505249,0.00067728095
2.85,0.018497698,0.0006847712
2.9,0.015289084,0.00045580705
2.95,0.014258642,0.00041362427
3,0.011359999,0.00039475713
3.05,0.0093828901,0.00056449658
3.1,0.0092739815,0.00047219895
3.15,0.007447669,0.00030750273
3.2,0.0067020643,0.00039702111
3.25,0.005110324,0.00030054845
3.3,0.0057135098,0.00030736836
3.35,0.004172035,0.00030972147
3.4,0.0032253685,0.00024422926
3.45,0.0025635396,0.00025515337
3.5,0.002496519,0.00030736836
3.55,0.00155823,0.00014625538
3.6,0.0018682004,0.00022522245
3.65,0.0013739232,0.00019790426
3.7,0.0010220648,0.00019835915
3.75,0.00084613562,0.00015908723
3.8,0.00068696159,0.00018093338
3.85,0.00061156337,0.00013352166
3.9,0.00053616515,0.00011414316
3.95,0.00036023596,7.8174502e-05
4,0.00036861354,7.0121626e-05
4.05,0.00030997048,8.2839173e-05
4.1,0.00025970499,0.00010434603
4.15,4.1887902e-05,2.7633198e-05
4.2,0.00025132741,0.00013369967
4.25,0.00010053096,4.6830984e-05
4.3,0.00011728613,6.45443e-05
4.35,5.0265482e-05,3.1006079e-05
4.4,7.5398224e-05,3.4989333e-05
4.45,4.1887902e-05,3.022927e-05
4.5,0,0
4.55,1.6755161e-05,1.1840642e-05
4.6,1.6755161e-05,1.1840642e-05
4.65,0,0
4.7,1.6755161e-05,1.1840642e-05
4.75,2.5132741e-05,1.8788443e-05
4.8,1.6755161e-05,1.1840642e-05
4.85,0,0
4.9,5.8643063e-05,3.6116038e-05
4.95,5.0265482e-05,2.5708882e-05
5,3.3510322e-05,2.6664927e-05
5.05,3.3510322e-05,2.0262973e-05
5.1,5.8643063e-05,2.9218534e-05
5.15,8.3775804e-06,8.5207973e-06
5.2,0.00015079645,6.7798108e-05
5.25,8.3775804e-05,3.5380685e-05
5.3,0.00025970499,8.7082497e-05
5.35,0.00019268435,6.0891793e-05
5.4,0.00017592919,6.9494006e-05
5.45,0.00025970499,8.7082497e-05
5.5,0.00027646015,7.4903509e-05
5.55,0.00041050144,8.6215695e-05
5.6,0.00039374628,0.00010591774
5.65,0.00061994095,0.0001433158
5.7,0.00075398224,0.00016167076
5.75,0.00084613562,0.00015084791
5.8,0.0013823008,0.00019056367
5.85,0.0012482595,0.00022415277
5.9,0.0018682004,0.00022918929
5.95,0.0020608848,0.00021558424
6,0.0027394688,0.00025425398
6.05,0.0028399998,0.00029520724
6.1,0.0035437165,0.00028358011
6.15,0.0032672564,0.0003041916
6.2,0.0047835984,0.00040361593
6.25,0.0055962237,0.00037435373
6.3,0.0065847782,0.00043770355
6.35,0.0079251911,0.00044827202
6.4,0.009483421,0.00049192132
6.45,0.0099693207,0.00054486255
6.5,0.013446017,0.00069610093
6.55,0.014401061,0.00061856326
6.6,0.016512211,0.00077205973
6.65,0.019720824,0.00054876343
6.7,0.020734512,0.00082697763
6.75,0.025945367,0.00087214788
6.8,0.028165425,0.00083233541
6.85,0.031549968,0.00084316559
6.9,0.036576516,0.0010048414
6.95,0.041670085,0.0009295685
7,0.046260999,0.0008660336
7.05,0.050340881,0.0011307093
7.1,0.056188432,0.0012829107
7.15,0.063996337,0.0016671843
7.2,0.073873504,0.0017218555
7.25,0.082276217,0.0017031962
7.3,0.088869373,0.0014049081
7.35,0.098361172,0.0015071416
7.4,0.10918501,0.0017314578
7.45,0.11748719,0.0015675392
7.5,0.13071539,0.0018341949
7.55,0.14168164,0.0018643143
7.6,0.15133261,0.0018651119
7.65,0.16517238,0.0013340386
7.7,0.1780906,0.0021667058
7.75,0.19606051,0.0020992652
7.8,0.20683408,0.0023072813
7.85,0.22079113,0.0025089596
7.9,0.23224328,0.0026038338
7.95,0.24863821,0.0023521472
8,0.26182452,0.0027101979
8.05,0.2777503,0.0025028748
8.1,0.29077744,0.0030928341
8.15,0.29631502,0.002827499
8.2,0.30863006,0.0034870209
8.25,0.32306463,0.0029467676
8.3,0.33016044,0.0029875631
8.35,0.34482959,0.0032745809
8.4,0.34992316,0.002215435
8.45,0.36228846,0.0026421982
8.5,0.36429071,0.0032894616
8.55,0.36363726,0.0030933744
8.6,0.36910782,0.0027072809
8.65,0.37391655,0.0039605768
8.7,0.36443313,0.0031492662
8.75,0.36221307,0.0030777145
8.8,0.35740434,0.0025432172
8.85,0.34644646,0.0022565689
8.9,0.3354467,0.0032267918
8.95,0.32626487,0.0025485024
9,0.30875573,0.0022677253
9.05,0.29711927,0.0028537649
9.1,0.28040599,0.0024065988
9.15,0.26295549,0.0021260913
9.2,0.25040588,0.0022843761
9.25,0.22608576,0.0018807495
9.3,0.21014323,0.001652353
9.35,0.19011243,0.001801444
9.4,0.16622795,0.0019103054
9.45,0.14793131,0.0012746242
9.5,0.12689521,0.0013048337
9.55,0.10999763,0.0011013798
9.6,0.091617219,0.0013075583
9.65,0.074744772,0.0012652798
9.7,0.060293446,0.001040073
9.75,0.045749967,0.00072233635
9.8,0.033795159,0.00056494878
9.85,0.026020765,0.00063835228
9.9,0.017886134,0.00034033571
9.95,0.013043893,0.00040340498
10,0.011276223,0.00031954067
10.05,0.010354689,0.00032712883
10.1,0.013596813,0.00030820212
10.15,0.017793981,0.00035403321
10.2,0.024420647,0.00044564216
10.25,0.033485189,0.00058300026
10.3,0.044568728,0.00061688332
10.35,0.059832679,0.00091265161
10.4,0.074619109,0.00094638009
10.45,0.089874683,0.0011871852
10.5,0.11072648,0.0013561108
10.55,0.12801781,0.0014580011
10.6,0.14690087,0.0011020217
10.65,0.16498807,0.0013471671
10.7,0.18791751,0.0019819557
10.75,0.20800694,0.0015641216
10.8,0.22558311,0.0018761514
10.85,0.24772505,0.0015590642
10.9,0.26505827,0.0021119329
10.95,0.28374865,0.0025859771
11,0.29760517,0.0024052122
11.05,0.31624528,0.002558916
11.1,0.32402806,0.0030515532
11.15,0.33812752,0.0029385694
11.2,0.34362322,0.002348873
11.25,0.35394439,0.0033852749
11.3,0.36206227,0.0032465961
11.35,0.36487714,0.0031503849
11.4,0.36314298,0.0037179902
11.45,0.37366522,0.0032995371
11.5,0.37592717,0.0035472136
11.55,0.36093967,0.0030535413
11.6,0.35569531,0.0032893977
11.65,0.3528972,0.0030199043
11.7,0.34334676,0.0026780837
11.75,0.33000127,0.0032195059
11.8,0.32333272,0.0035109283
11.85,0.3132126,0.0031031184
11.9,0.3021123,0.0033181334
11.95,0.2866054,0.0026394318
12,0.27335207,0.0022412311
12.05,0.26214287,0.0022185292
12.1,0.24806853,0.0023786395
12.15,0.23830865,0.0028948164
12.2,0.22695703,0.0022972987
12.25,0.2076132,0.0029775557
12.3,0.19317025,0.0024195919
12.35,0.18383762,0.0022983201
12.4,0.16527291,0.0020743319
12.45,0.15734772,0.0020291346
12.5,0.14261993,0.0018787137
12.55,0.1314945,0.0015386523
12.6,0.11750394,0.0018472675
12.65,0.10755138,0.0018706287
12.7,0.096962116,0.0017400996
12.75,0.092052854,0.001706212
12.8,0.082452146,0.0015429192
12.85,0.075490377,0.0012669931
12.9,0.064264419,0.0012467754
12.95,0.059606485,0.0014450963
13,0.053901352,0.0012025936
13.05,0.047174155,0.00091011474
13.1,0.040974746,0.0009422548
13.15,0.036233035,0.0010419296
13.2,0.033300882,0.00093964199
13.25,0.027671148,0.00063204007
13.3,0.025853213,0.00087016923
13.35,0.02236814,0.000726537
13.4,0.019117638,0.00074671856
13.45,0.017517521,0.00066637714
13.5,0.015532034,0.00061737825
13.55,0.01194643,0.00050973733
13.6,0.011117049,0.0007148317
13.65,0.010027964,0.00052090414
13.7,0.0081094978,0.00045824748
13.75,0.0067020643,0.00036795912
13.8,0.0057889081,0.00030158376
13.85,0.0053784066,0.00042254671
13.9,0.0036107372,0.00038063106
13.95,0.0033677873,0.00025521224
14,0.0030997048,0.00026889321
14.05,0.0024294983,0.00019699132
14.1,0.0019017108,0.00021845102
14.15,0.0020022417,0.00026471279
14.2,0.0012147492,0.00024175651
14.25,0.0011728613,0.0001527528
14.3,0.00079587014,0.00015114635
14.35,0.0007707374,0.0001255491
14.4,0.00063669611,0.000156349
14.45,0.00052778757,0.00010352705
14.5,0.0004272566,0.00011176041
14.55,0.00039374628,8.0072986e-05
14.6,0.00030997048,8.5515928e-05
14.65,0.00025132741,8.2217282e-05
14.7,0.00017592919,5.5016681e-05
14.75,5.0265482e-05,2.2599369e-05
14.8,5.8643063e-05,3.8139e-05
14.85,4.1887902e-05,2.4766479e-05
14.9,9.2153385e-05,4.1532765e-05
14.95,7.5398224e-05,3.0394459e-05
15,2.5132741e-05,1.4240451e-05
