x_over_lB,density_mean_2pi_rho_lB2,density_stderr
5.4015433,0.42538779,0.0018747771
5.5015433,0.42673513,0.0019018462
5.6015433,0.41886691,0.0017980962
5.7015433,0.41283713,0.0018662909
5.8015433,0.41028537,0.0018167944
5.9015433,0.40562834,0.0017946693
6.0015433,0.39802326,0.0017123747
6.1015433,0.39581529,0.0016476794
6.2015433,0.3880237,0.0017370864
6.3015433,0.38228121,0.0018248767
6.4015433,0.37350062,0.0017278883
6.5015433,0.36866392,0.0018383225
6.6015433,0.36560724,0.0016717244
6.7015433,0.3584096,0.0016018232
6.8015433,0.35708159,0.0017481921
6.9015433,0.35032603,0.001683003
7.0015433,0.35394663,0.0017791174
7.1015433,0.35646163,0.0016582353
7.2015433,0.35834464,0.0017811189
7.3015433,0.36261133,0.0017533167
7.4015433,0.36658356,0.001502592
7.5015433,0.37656088,0.0017964637
7.6015433,0.38776612,0.0017777419
7.7015433,0.39785381,0.0018313594
7.8015433,0.41006954,0.0018445865
7.9015433,0.42623907,0.0018051859
8.0015433,0.4421109,0.001819663
8.1015433,0.45390554,0.0018998483
8.2015433,0.47113746,0.0019470598
8.3015433,0.48858338,0.0020011406
8.4015433,0.49786236,0.002105091
8.5015433,0.51640668,0.0021223226
8.6015433,0.52999925,0.0020581023
8.7015433,0.54463612,0.0021166162
8.8015433,0.5492585,0.002163135
8.9015433,0.56154392,0.0022434382
9.0015433,0.56392502,0.0024174868
9.1015433,0.56746833,0.002170005
9.2015433,0.56597545,0.0020732735
9.3015433,0.56742124,0.0022834573
9.4015433,0.56308474,0.0021089668
9.5015433,0.55525643,0.0021185569
9.6015433,0.54484132,0.0022029247
9.7015433,0.53443225,0.0021035381
9.8015433,0.52306145,0.001943321
9.9015433,0.50859174,0.0021868243
10.001543,0.49396732,0.0020431026
10.101543,0.48127792,0.0018432435
10.201543,0.46455255,0.0020298028
10.301543,0.44855569,0.0019204504
10.401543,0.43580205,0.0018361289
10.501543,0.42089648,0.001679968
10.601543,0.404937,0.0016712208
10.701543,0.39240195,0.0017605727
10.801543,0.38057737,0.001741367
10.901543,0.3738445,0.0015843682
11.001543,0.36920619,0.0018228955
11.101543,0.36509749,0.001645154
11.201543,0.36035924,0.0016067454
11.301543,0.35928542,0.0017993741
11.401543,0.35882319,0.0016441924
11.501543,0.36164419,0.0016383991
11.601543,0.36559754,0.0016483157
11.701543,0.37228841,0.0016941519
11.801543,0.37371202,0.0016227551
11.901543,0.37888895,0.0018385327
12.001543,0.39004554,0.0017109647
12.101543,0.39418361,0.0018773268
12.201543,0.39964901,0.0017997541
12.301543,0.40363286,0.0018687019
12.401543,0.40949815,0.001859595
