x_over_lB,density_mean_2pi_rho_lB2,density_stderr
8.8015433,0.415967,0.0017815233
8.9015433,0.41522964,0.0016432668
9.0015433,0.41617592,0.0018269228
9.1015433,0.41340837,0.0017888959
9.2015433,0.41884609,0.0018447803
9.3015433,0.4169409,0.0018218493
9.4015433,0.4204204,0.0016321531
9.5015433,0.41950017,0.0018014279
9.6015433,0.42068759,0.0016928288
9.7015433,0.42985759,0.0019067178
9.8015433,0.43257673,0.0020171947
9.9015433,0.43549062,0.0017287277
10.001543,0.43827162,0.001726078
10.101543,0.43965691,0.0020514789
10.201543,0.44388012,0.0019260121
10.301543,0.44849028,0.0019287496
10.401543,0.450762,0.001801446
10.501543,0.45188028,0.0018680145
10.601543,0.45252961,0.0016588614
10.701543,0.45300704,0.0018234406
10.801543,0.44934109,0.0020523676
10.901543,0.4514179,0.0017008776
11.001543,0.44969901,0.0018138998
11.101543,0.44451233,0.0018953179
11.201543,0.44291505,0.0018293181
11.301543,0.43761226,0.0017865963
11.401543,0.43795212,0.0018139932
11.501543,0.42943316,0.0018831857
11.601543,0.4225657,0.0018071929
11.701543,0.41537155,0.0020393472
11.801543,0.41122471,0.0018827372
11.901543,0.40607693,0.0017449064
12.001543,0.39892751,0.0017383654
12.101543,0.39613517,0.0019153812
12.201543,0.39083684,0.0018807796
12.301543,0.38666729,0.0019191249
12.401543,0.38150411,0.0016610197
12.501543,0.37802464,0.0017935416
12.601543,0.37224775,0.0018034127
12.701543,0.36850948,0.0017773942
12.801543,0.36845013,0.0018116223
12.901543,0.3655806,0.0017000288
13.001543,0.36369948,0.0017891351
13.101543,0.36394603,0.0017283695
13.201543,0.36012457,0.0016639106
13.301543,0.36354397,0.001659584
13.401543,0.36514493,0.0016091244
13.501543,0.36876916,0.0018461967
13.601543,0.36662396,0.0016548157
13.701543,0.37075188,0.001791109
13.801543,0.3747833,0.0016484215
13.901543,0.37749776,0.0018520484
14.001543,0.37770435,0.0017210373
14.101543,0.38296948,0.0017484953
14.201543,0.3876304,0.0017868289
14.301543,0.38827754,0.0018711767
14.401543,0.39441738,0.0018174994
14.501543,0.39867015,0.0016396246
14.601543,0.40340748,0.0019616144
14.701543,0.40968608,0.0017743969
14.801543,0.41233394,0.0019277183
14.901543,0.41757575,0.0018227909
15.001543,0.42275228,0.0018788416
15.101543,0.42886717,0.0017252222
15.201543,0.43305579,0.0019674452
15.301543,0.43500883,0.001881263
15.401543,0.44573466,0.0018495317
15.501543,0.45085339,0.0018245002
15.601543,0.45365079,0.0019458736
15.701543,0.45930414,0.0021079546
15.801543,0.46042309,0.0018705855
15.901543,0.46481026,0.0018125989
16.001543,0.4651875,0.0019460982
16.101543,0.4661974,0.0019160945
16.201543,0.47302961,0.0020126459
16.301543,0.4691749,0.001897151
16.401543,0.47062164,0.0019905398
16.501543,0.47164941,0.0020898248
16.601543,0.46787614,0.0018688873
16.701543,0.47015964,0.0018084874
16.801543,0.46971601,0.0018393543
16.901543,0.46268767,0.0017648042
17.001543,0.46144115,0.0019739962
17.101543,0.4616631,0.0018406142
17.201543,0.45626575,0.0019285875
17.301543,0.45753204,0.0020531652
17.401543,0.45319541,0.0018749704
17.501543,0.44961971,0.0017952688
17.601543,0.44775109,0.0018768905
17.701543,0.44702661,0.001810554
17.801543,0.4477635,0.0019461074
17.901543,0.45063932,0.00193326
18.001543,0.44723883,0.0018737213
18.101543,0.4494222,0.0018274101
18.201543,0.44462939,0.0019237263
18.301543,0.44368289,0.0018706213
18.401543,0.44274201,0.0017173734
18.501543,0.43763416,0.0018108296
18.601543,0.42916418,0.0021562684
18.701543,0.42353542,0.0019915707
18.801543,0.41502465,0.0019074921
18.901543,0.40123708,0.0019051631
19.001543,0.38840386,0.0019227382
19.101543,0.36785295,0.0016897693
19.201543,0.34970827,0.0017387923
19.301543,0.32596229,0.0017510367
19.401543,0.30147728,0.0014717631
19.501543,0.27809623,0.0014765716
19.601543,0.24985146,0.0013430836
19.701543,0.22278947,0.0013815587
19.801543,0.19787023,0.0014086594
19.901543,0.17453586,0.0012146274
20.001543,0.14969805,0.0010555416
20.101543,0.12718235,0.00097627143
20.201543,0.10671557,0.00093239602
20.301543,0.087516823,0.00083047687
20.401543,0.071842538,0.00070734589
20.501543,0.058369221,0.0006419173
20.601543,0.045536412,0.00058405228
20.701543,0.03473571,0.00050149441
20.801543,0.027733572,0.00043410585
20.901543,0.021055488,0.00039836334
21.001543,0.015165536,0.0003318493
21.101543,0.011216365,0.00027359918
21.201543,0.0076690675,0.00021883921
21.301543,0.0056107588,0.00019432157
21.401543,0.0037095926,0.00017052789
