x_over_lB,density_mean_2pi_rho_lB2,density_stderr
-0.99845673,0.39440651,0.0017988387
-0.89845673,0.39348495,0.0018134613
-0.79845673,0.39453016,0.0015485852
-0.69845673,0.39430984,0.0017752204
-0.59845673,0.39197397,0.0018536283
-0.49845673,0.39185264,0.0016447972
-0.39845673,0.39356487,0.0018195828
-0.29845673,0.39261803,0.0016598524
-0.19845673,0.3924289,0.0017915988
-0.098456731,0.39773235,0.0017630841
0.0015432687,0.39339297,0.001625703
0.10154327,0.39645473,0.00195431
0.20154327,0.39376942,0.0019726653
0.30154327,0.39370612,0.0018963029
0.40154327,0.39090928,0.0017634369
0.50154327,0.39516049,0.0016657162
0.60154327,0.39530937,0.0016871042
0.70154327,0.39134138,0.0017371942
0.80154327,0.39243214,0.0017130712
0.90154327,0.39107796,0.0018146715
1.0015433,0.39514428,0.0017826748
1.1015433,0.3916124,0.0016159789
1.2015433,0.39272305,0.0018533504
1.3015433,0.39233604,0.0019182207
1.4015433,0.39076794,0.0017773802
1.5015433,0.39263493,0.0017994131
1.6015433,0.39281372,0.0019695583
1.7015433,0.39282107,0.0017574482
1.8015433,0.39140013,0.0018390143
1.9015433,0.38956918,0.0016990886
2.0015433,0.38913507,0.0017579852
2.1015433,0.38886841,0.0016756374
2.2015433,0.39335008,0.0016362519
2.3015433,0.39037616,0.0017466389
2.4015433,0.39110765,0.0018000707
2.5015433,0.3950609,0.0017270464
2.6015433,0.39532558,0.0017844022
2.7015433,0.39426762,0.001827735
2.8015433,0.39764002,0.0017346317
2.9015433,0.39785547,0.0018411905
3.0015433,0.40306448,0.0017281868
3.1015433,0.40229954,0.0018129911
3.2015433,0.40540082,0.0017024758
3.3015433,0.40371237,0.0019306623
3.4015433,0.40636938,0.0018263394
3.5015433,0.40878919,0.0017214944
3.6015433,0.40774907,0.0017554953
3.7015433,0.41367927,0.0018367826
3.8015433,0.41300455,0.0018998282
3.9015433,0.41876167,0.0017753579
4.0015433,0.41912782,0.0018290856
4.1015433,0.42052973,0.0018331131
4.2015433,0.42461418,0.0017939893
4.3015433,0.42759432,0.0019702184
4.4015433,0.42589309,0.0017417997
4.5015433,0.42898033,0.0018692392
4.6015433,0.43002522,0.001798122
4.7015433,0.4296646,0.0019754534
4.8015433,0.4347133,0.0018782134
4.9015433,0.43523738,0.0017436128
5.0015433,0.43353011,0.0017246298
5.1015433,0.43592702,0.0017865354
5.2015433,0.43333178,0.0018183948
5.3015433,0.43475109,0.0019611568
5.4015433,0.4340119,0.0018523001
5.5015433,0.43644375,0.0018086747
5.6015433,0.43358798,0.0020686992
5.7015433,0.42966806,0.0019360154
5.8015433,0.43059222,0.001901691
5.9015433,0.43072055,0.0018352909
6.0015433,0.42845581,0.0018705708
6.1015433,0.42523034,0.0018996033
6.2015433,0.42471672,0.0018616607
6.3015433,0.42248546,0.0016508758
6.4015433,0.42289965,0.0018745408
6.5015433,0.42132424,0.0019038472
6.6015433,0.42002139,0.0017636667
6.7015433,0.41454543,0.0018649128
6.8015433,0.41301683,0.0019861176
6.9015433,0.41080873,0.0018597186
7.0015433,0.41209455,0.0019110941
7.1015433,0.41411456,0.0017800961
7.2015433,0.40658467,0.0017736041
7.3015433,0.4080113,0.001790985
7.4015433,0.40682535,0.0018521935
7.5015433,0.40463264,0.0017559787
7.6015433,0.40818795,0.0018803903
7.7015433,0.40391127,0.0018599879
7.8015433,0.40470056,0.0016361624
7.9015433,0.4017841,0.0017027889
8.0015433,0.40532137,0.0017122722
8.1015433,0.40489041,0.001849443
8.2015433,0.40508261,0.0018922302
8.3015433,0.40495883,0.001879379
8.4015433,0.40244151,0.0018064924
8.5015433,0.40263358,0.0018060762
8.6015433,0.40212926,0.0018833804
8.7015433,0.40349758,0.0018847938
8.8015433,0.3974459,0.0018737594
8.9015433,0.40060267,0.0018642669
9.0015433,0.39892556,0.0017426629
9.1015433,0.40241223,0.0018384404
9.2015433,0.39860697,0.0017845461
9.3015433,0.40350676,0.0017067608
9.4015433,0.39682723,0.0017578673
9.5015433,0.40180263,0.0018520644
9.6015433,0.40156334,0.0017973076
9.7015433,0.39987391,0.0017285308
9.8015433,0.40425713,0.0017428958
9.9015433,0.40242407,0.0019469398
10.001543,0.40155042,0.0018328825
10.101543,0.40232612,0.0018280744
10.201543,0.39981708,0.0017667132
10.301543,0.40490879,0.0018559222
10.401543,0.40586047,0.0016105189
10.501543,0.40468149,0.0018633063
10.601543,0.40770468,0.0018981925
10.701543,0.40702141,0.0017686135
10.801543,0.41048961,0.0017809514
10.901543,0.41117001,0.0018244815
11.001543,0.41170113,0.0017467661
11.101543,0.41241735,0.0018523192
11.201543,0.41391724,0.0017254105
11.301543,0.41629599,0.0018764474
11.401543,0.41743762,0.0019067334
11.501543,0.41481241,0.0019434242
11.601543,0.42232813,0.0017967116
11.701543,0.42220074,0.0017881031
11.801543,0.42396296,0.0019688127
11.901543,0.42240978,0.001943763
12.001543,0.42737403,0.0019603825
12.101543,0.42687769,0.0017879452
12.201543,0.42762134,0.0017144045
12.301543,0.42870249,0.0016991385
12.401543,0.42529424,0.0017444824
12.501543,0.42534215,0.0017446466
12.601543,0.42422635,0.0018279536
12.701543,0.42535468,0.0018871893
12.801543,0.42401407,0.0019330313
12.901543,0.42172407,0.001657493
13.001543,0.42211187,0.0017642218
13.101543,0.41950249,0.0019186049
13.201543,0.41760227,0.0017726375
13.301543,0.41420168,0.0019568144
13.401543,0.41076167,0.0020093524
13.501543,0.40807394,0.0018333
13.601543,0.40550695,0.0016588765
13.701543,0.40126627,0.0016664497
13.801543,0.40149592,0.0017439424
13.901543,0.3978861,0.0017678976
14.001543,0.39676763,0.0018700447
14.101543,0.39418245,0.0018533725
14.201543,0.39562287,0.0017973023
14.301543,0.38943751,0.0016806341
14.401543,0.39034172,0.001609271
14.501543,0.39560738,0.0018171403
14.601543,0.39333931,0.0017723272
14.701543,0.39528496,0.0016657526
14.801543,0.39364015,0.0017394044
14.901543,0.39806853,0.0018515533
15.001543,0.40063795,0.0017210284
15.101543,0.40146906,0.001684055
15.201543,0.40471128,0.0016145036
15.301543,0.4071008,0.0018615262
15.401543,0.41476296,0.0017825721
15.501543,0.41832483,0.0017851575
15.601543,0.42036209,0.0018032533
15.701543,0.42613819,0.0018305071
15.801543,0.42874983,0.001918252
15.901543,0.43524727,0.001869221
16.001543,0.43736433,0.0019249897
16.101543,0.4421519,0.0017400747
16.201543,0.44595539,0.0017225945
16.301543,0.44997,0.0019200928
16.401543,0.44885288,0.0019076251
16.501543,0.45200802,0.0017792356
16.601543,0.45494597,0.0021002214
16.701543,0.45669948,0.0018617253
16.801543,0.4535904,0.0018173326
16.901543,0.45639176,0.001851235
17.001543,0.45941897,0.0020153909
17.101543,0.45222199,0.00187353
17.201543,0.452455,0.0017992411
17.301543,0.45304279,0.0018630331
17.401543,0.44770705,0.0018629753
17.501543,0.45045877,0.0018127075
17.601543,0.45201816,0.0017924638
17.701543,0.44946662,0.0018550109
17.801543,0.44635563,0.0018218572
17.901543,0.44873441,0.0018601179
18.001543,0.44934929,0.0018848898
18.101543,0.44680859,0.001977067
18.201543,0.44890896,0.0018474408
18.301543,0.44421454,0.0020012756
18.401543,0.44530379,0.0020195276
18.501543,0.44136603,0.0017934568
18.601543,0.43943078,0.001861739
18.701543,0.43056793,0.0016784131
18.801543,0.41886349,0.0020656841
18.901543,0.40808645,0.0017840594
19.001543,0.3929178,0.0017322771
19.101543,0.37079847,0.0018265921
19.201543,0.35376589,0.0018340459
19.301543,0.33074081,0.0015765997
19.401543,0.30812964,0.0015946195
19.501543,0.28245001,0.0015885309
19.601543,0.25735204,0.0014508276
19.701543,0.22784369,0.0013258887
19.801543,0.2007517,0.001258553
19.901543,0.17644853,0.0011988618
20.001543,0.15251298,0.001172275
20.101543,0.12817931,0.00094204637
20.201543,0.10709243,0.00086865012
20.301543,0.088806981,0.00076268505
20.401543,0.072188741,0.00077843063
20.501543,0.057944854,0.00069356864
20.601543,0.046217226,0.00060819447
20.701543,0.036365349,0.00050658955
20.801543,0.027582367,0.00042769235
20.901543,0.020029727,0.00037077971
21.001543,0.014949143,0.00033188749
21.101543,0.011373508,0.00027120526
21.201543,0.0083002135,0.00025902525
21.301543,0.0058168473,0.00021830253
21.401543,0.0037482342,0.00015632287
21.501543,0.002746129,0.00014155267
21.601543,0.0021098308,0.0001284344
21.701543,0.001239107,8.9470135e-05
21.801543,0.00091194152,8.3821024e-05
21.901543,0.00054871057,5.8787099e-05
22.001543,0.00039156811,5.1293777e-05
22.101543,0.00027049113,4.2426139e-05
22.201543,0.00010819645,2.7474958e-05
22.301543,0.00010562035,2.5382214e-05
22.401543,5.4098225e-05,1.7666557e-05
22.501543,3.6065484e-05,1.8446858e-05
22.601543,2.0608848e-05,8.8261968e-06
22.701543,1.288053e-05,6.771557e-06
22.801543,0,0
22.901543,0,0
23.001543,0,0
23.101543,0,0
23.201543,0,0
23.301543,0,0
23.401543,0,0
23.501543,0,0
23.601543,0,0
23.701543,0,0
23.801543,0,0
23.901543,0,0
24.001543,0,0
24.101543,0,0
24.201543,0,0
24.301543,0,0
24.401543,0,0
24.501543,0,0
24.601543,0,0
24.701543,0,0
24.801543,0,0
24.901543,0,0
25.001543,0,0
25.101543,0,0
25.201543,0,0
25.301543,0,0
25.401543,0,0
25.501543,0,0
25.601543,0,0
25.701543,0,0
25.801543,0,0
25.901543,0,0
26.001543,0,0
26.101543,0,0
26.201543,0,0
