x_over_lB,density_mean_2pi_rho_lB2,density_stderr
14.301582,0.39589663,0.0021512991
14.401582,0.3985287,0.0029815782
14.501582,0.40208747,0.0021180621
14.601582,0.40884327,0.002958647
14.701582,0.41409222,0.0026447517
14.801582,0.41336618,0.0021829511
14.901582,0.42236364,0.0029411221
15.001582,0.42676442,0.0026051161
15.101582,0.4296556,0.0024338065
15.201582,0.4410442,0.0025576433
15.301582,0.4369041,0.0026686228
15.401582,0.44872022,0.0023964035
15.501582,0.44718785,0.0028841833
15.601582,0.45317232,0.002859264
15.701582,0.45380993,0.0028385171
15.801582,0.45646981,0.0027268787
15.901582,0.46056383,0.0026491974
16.001582,0.46864283,0.0030199557
16.101582,0.46319485,0.00263781
16.201582,0.4663549,0.002865393
16.301582,0.46401376,0.0030601729
16.401582,0.46740007,0.0023959907
16.501582,0.46386872,0.0027813306
16.601582,0.46552624,0.0029949377
16.701582,0.46020327,0.0022518422
16.801582,0.45909776,0.0025773818
16.901582,0.45568743,0.0023230906
17.001582,0.4573094,0.002283103
17.101582,0.45896836,0.0026756982
17.201582,0.45910875,0.002892612
17.301582,0.45546575,0.0027813494
17.401582,0.45472832,0.0026847326
17.501582,0.45234726,0.0026457701
17.601582,0.45612843,0.0026506444
17.701582,0.45313783,0.0025348933
17.801582,0.45056807,0.0029359459
17.901582,0.45156219,0.0026872334
18.001582,0.45078438,0.0027986242
18.101582,0.44012731,0.0026262657
18.201582,0.43947262,0.0025459054
18.301582,0.4339478,0.0026437741
18.401582,0.42201721,0.0030509763
18.501582,0.40201037,0.0026356336
18.601582,0.39121704,0.0026589985
18.701582,0.37302309,0.002531747
18.801582,0.34907362,0.0026748135
18.901582,0.32788894,0.0029068738
19.001582,0.3080276,0.0025869337
19.101582,0.27794652,0.0018160914
19.201582,0.2480307,0.0017208659
19.301582,0.22296452,0.0016504178
19.401582,0.2024729,0.0017586403
19.501582,0.17623523,0.0016898704
19.601582,0.14803734,0.0016980395
19.701582,0.12592721,0.0016701223
19.801582,0.10507338,0.0013568543
19.901582,0.088147527,0.0011905614
20.001582,0.070960724,0.0010964013
20.101582,0.056431643,0.0010003878
20.201582,0.044516433,0.00078704535
20.301582,0.035403786,0.00071471815
20.401582,0.027067177,0.00071449351
20.501582,0.020741973,0.00053358732
20.601582,0.015524573,0.00053751356
20.701582,0.011767228,0.00037526923
20.801582,0.0079843577,0.00032627728
20.901582,0.0057330139,0.0003072804
21.001582,0.0044312164,0.00024459123
21.101582,0.0029660562,0.00021510954
21.201582,0.002087981,0.00018686949
21.301582,0.001393689,0.00012534757
21.401582,0.00069429198,0.00010505688
21.501582,0.00047477319,7.0514413e-05
21.601582,0.00030630528,6.4643484e-05
21.701582,0.00028077984,6.2758885e-05
21.801582,0.00010210176,3.4863789e-05
21.901582,5.6155969e-05,2.7532051e-05
22.001582,5.6155969e-05,3.1159995e-05
22.101582,5.1050881e-05,2.1837531e-05
22.201582,3.0630528e-05,1.7304187e-05
22.301582,0,0
22.401582,1.0210176e-05,1.0210176e-05
22.501582,0,0
22.601582,0,0
22.701582,0,0
22.801582,0,0
22.901582,0,0
23.001582,0,0
23.101582,0,0
23.201582,0,0
23.301582,0,0
23.401582,0,0
23.501582,0,0
23.601582,0,0
23.701582,0,0
23.801582,0,0
23.901582,0,0
24.001582,0,0
24.101582,0,0
24.201582,0,0
24.301582,0,0
24.401582,0,0
24.501582,0,0
24.601582,0,0
24.701582,0,0
24.801582,0,0
24.901582,0,0
25.001582,0,0
25.101582,0,0
25.201582,0,0
25.301582,0,0
25.401582,0,0
25.501582,0,0
25.601582,0,0
25.701582,0,0
