x_over_lstar,density_mean_2pi_rho_lstar2,density_stderr
0.93062976,0.58929476,0.12033299
1.0306298,0.5285215,0.10845337
1.1306298,0.46821814,0.095662945
1.2306298,0.4146052,0.085313925
1.3306298,0.36258096,0.074533011
1.4306298,0.30932605,0.063395255
1.5306298,0.26529005,0.054224059
1.6306298,0.22226097,0.045390694
1.7306298,0.18739913,0.038191135
1.8306298,0.15775091,0.032575417
1.9306298,0.12902011,0.026372044
2.0306298,0.10380234,0.021634714
2.1306298,0.083775804,0.017268462
2.2306298,0.069432778,0.014247938
2.3306298,0.053165414,0.010977848
2.4306298,0.041776022,0.0087064982
2.5306298,0.029357333,0.0060841977
2.6306298,0.024076593,0.0049926313
2.7306298,0.018504965,0.0039490941
2.8306298,0.01376125,0.0029275519
2.9306298,0.010315343,0.0021293383
3.0306298,0.0085252621,0.0017333832
3.1306298,0.0046765874,0.0010294887
3.2306298,0.0033340264,0.00070645497
3.3306298,0.0024389857,0.00054178761
3.4306298,0.0016334492,0.00037900423
3.5306298,0.0015886971,0.00037368264
3.6306298,0.0010516728,0.00023918607
3.7306298,0.00053702439,0.00013620476
3.8306298,0.00022376016,8.2773751e-05
3.9306298,0.00026851219,8.8318528e-05
4.0306298,0.00022376016,6.0739328e-05
4.1306298,0.0001342561,5.7163236e-05
4.2306298,2.2376016e-05,2.2376016e-05
4.3306298,8.9504064e-05,4.1067281e-05
4.4306298,0,0
4.5306298,2.2376016e-05,2.2376016e-05
4.6306298,0,0
4.7306298,8.9504064e-05,4.1067281e-05
4.8306298,4.4752032e-05,3.0800461e-05
4.9306298,0.00011188008,4.4456636e-05
5.0306298,8.9504064e-05,5.2350717e-05
5.1306298,0.00022376016,5.1334101e-05
5.2306298,0.00033564024,9.6720858e-05
5.3306298,0.00035801626,0.00010059388
5.4306298,0.00064890447,0.00016705287
5.5306298,0.0006936565,0.00019062862
5.6306298,0.0010740488,0.00025440178
5.7306298,0.0021033455,0.0004488139
5.8306298,0.0026851219,0.00065418258
5.9306298,0.0034906585,0.00069678361
6.0306298,0.0046094593,0.00096480801
6.1306298,0.0070484451,0.0014656313
6.2306298,0.0092189186,0.0019068114
6.3306298,0.012329185,0.0025899008
6.4306298,0.017520421,0.0036644459
6.5306298,0.020742567,0.0042966704
6.6306298,0.02718686,0.0055603979
6.7306298,0.034481441,0.0071289354
6.8306298,0.044528272,0.0090983667
6.9306298,0.054664607,0.011255792
7.0306298,0.065852615,0.013553225
7.1306298,0.079099217,0.0161292
7.2306298,0.090488609,0.018652374
7.3306298,0.1089712,0.022267985
7.4306298,0.12481342,0.025676061
7.5306298,0.13734399,0.028370531
7.6306298,0.15437213,0.031847016
7.7306298,0.16873754,0.034625793
7.8306298,0.1800598,0.036982781
7.9306298,0.19131494,0.039039704
8.0306298,0.19426857,0.039789352
8.1306298,0.19614816,0.040392326
8.2306298,0.19827388,0.040635622
8.3306298,0.18708587,0.03856484
8.4306298,0.18039544,0.037211621
8.5306298,0.16477698,0.034061491
8.6306298,0.14935991,0.030954521
8.7306298,0.12830408,0.026546076
8.8306298,0.11179058,0.023114728
8.9306298,0.088653776,0.018256297
9.0306298,0.069432778,0.014277426
9.1306298,0.053702439,0.010791595
9.2306298,0.03689805,0.0076445061
9.3306298,0.02454649,0.0052347974
9.4306298,0.015775091,0.0031795457
9.5306298,0.0091070385,0.0019612784
9.6306298,0.0043856991,0.00093173869
9.7306298,0.0020585935,0.00050234031
9.8306298,0.00073840853,0.00021109491
9.9306298,0.00026851219,9.9540516e-05
10.03063,0.00017900813,6.8102381e-05
10.13063,0.00020138414,6.8680347e-05
10.23063,0.00073840853,0.00020346704
10.33063,0.0016558252,0.00036021765
10.43063,0.0032892744,0.00076436115
10.53063,0.0076078455,0.0016577021
10.63063,0.014924803,0.0030740984
10.73063,0.025710042,0.0052613297
10.83063,0.040858605,0.0084525367
10.93063,0.058379026,0.012101331
11.03063,0.083059772,0.017170605
11.13063,0.11331215,0.023029844
11.23063,0.14293799,0.029364172
11.33063,0.17533846,0.036148825
11.43063,0.20623974,0.042545712
11.53063,0.23944575,0.048748312
11.63063,0.26797517,0.054825412
11.73063,0.28900862,0.059508908
11.83063,0.31657588,0.06524977
11.93063,0.32469837,0.066645461
12.03063,0.33004624,0.068132027
12.13063,0.33995881,0.069832035
12.23063,0.33208245,0.068761989
12.33063,0.32371382,0.066773731
12.43063,0.29961485,0.06196903
12.53063,0.28498094,0.058688459
12.63063,0.26204552,0.053574256
12.73063,0.23987089,0.049266651
12.83063,0.20726904,0.042595592
12.93063,0.1839756,0.037649298
13.03063,0.15737052,0.032364175
13.13063,0.13421134,0.027325946
13.23063,0.11552737,0.023576703
13.33063,0.0941359,0.019406525
13.43063,0.07509391,0.015668883
13.53063,0.059833467,0.012459373
13.63063,0.048734963,0.010069647
13.73063,0.037658835,0.0079195909
13.83063,0.029849605,0.0061050126
13.93063,0.023718577,0.0049564397
14.03063,0.016222612,0.0033438759
14.13063,0.013268978,0.0028036645
14.23063,0.0090846625,0.0019724857
14.33063,0.0062876605,0.0013447085
14.43063,0.0050569796,0.001184517
14.53063,0.0037367947,0.00085175944
14.63063,0.0019243374,0.00043327928
14.73063,0.0014768171,0.00033442109
14.83063,0.0010964248,0.00026669041
14.93063,0.00091741666,0.00025247821
15.03063,0.00049227235,0.00013736069
15.13063,0.00031326422,9.2401383e-05
15.23063,0.00015663211,6.7128048e-05
15.33063,0.0001342561,5.7163236e-05
15.43063,0.00011188008,7.1684171e-05
15.53063,2.2376016e-05,2.2376016e-05
15.63063,0.00011188008,4.4456636e-05
15.73063,0,0
15.83063,2.2376016e-05,2.2376016e-05
15.93063,2.2376016e-05,2.2376016e-05
16.03063,0,0
16.13063,0,0
16.23063,0,0
16.33063,0,0
