x_over_lstar,density_mean_2pi_rho_lstar2,density_stderr
9.8727971,0.00064890447,0.00017324784
9.9727971,0.00029088821,0.00011374877
10.072797,0.00026851219,0.00010470143
10.172797,0.00038039227,0.000109017
10.272797,0.00078316056,0.00019446073
10.372797,0.0022152256,0.00046877339
10.472797,0.0045647073,0.00097971506
10.572797,0.010471976,0.0021109242
10.672797,0.019086742,0.0038980502
10.772797,0.030095742,0.0060379793
10.872797,0.045535193,0.0091451309
10.972797,0.065472223,0.012847608
11.072797,0.089146048,0.017477753
11.172797,0.11608677,0.023228381
11.272797,0.14188632,0.028033599
11.372797,0.17551747,0.03456379
11.472797,0.20572509,0.040946598
11.572797,0.23168127,0.045835921
11.672797,0.25018624,0.049751696
11.772797,0.27377056,0.054101252
11.872797,0.28641301,0.056569174
11.972797,0.29466976,0.058024381
12.072797,0.29936872,0.059440425
12.172797,0.29809329,0.058860343
12.272797,0.28469005,0.056524429
12.372797,0.27448659,0.054528225
12.472797,0.25672003,0.050521335
12.572797,0.23718577,0.047062269
12.672797,0.21615232,0.042754694
12.772797,0.19021851,0.037869852
12.872797,0.1684019,0.033261235
12.972797,0.14768171,0.02919536
13.072797,0.12250869,0.024182533
13.172797,0.10572668,0.021013296
13.272797,0.087982495,0.017432275
13.372797,0.071468995,0.014101137
13.472797,0.056745577,0.011216453
13.572797,0.04470728,0.0089327768
13.672797,0.036830922,0.0074661811
13.772797,0.028059524,0.0057508034
13.872797,0.019959406,0.0039820707
13.972797,0.017654677,0.0035133646
14.072797,0.01145652,0.0023013256
14.172797,0.0087490223,0.0018609515
14.272797,0.0063100365,0.001327123
14.372797,0.0051017317,0.0010446963
14.472797,0.0033116504,0.00066409743
14.572797,0.0023494817,0.00056128153
14.672797,0.0016558252,0.00034527669
14.772797,0.0010516728,0.0002279026
14.872797,0.0006936565,0.00022604498
14.972797,0.0004251443,0.00012352226
15.072797,0.00035801626,8.9504064e-05
15.172797,0.00015663211,4.8969612e-05
15.272797,4.4752032e-05,3.0800461e-05
15.372797,8.9504064e-05,4.1067281e-05
15.472797,0.00011188008,4.4456636e-05
15.572797,2.2376016e-05,2.2376016e-05
15.672797,2.2376016e-05,2.2376016e-05
15.772797,2.2376016e-05,2.2376016e-05
15.872797,0,0
15.972797,0,0
16.072797,2.2376016e-05,2.2376016e-05
16.172797,0,0
