x_over_lstar,density_mean_2pi_rho_lstar2,density_stderr
0.84265524,0.6386115,0.11117147
0.94265524,0.57859902,0.10010746
1.0426552,0.517423,0.089632567
1.1426552,0.46687557,0.080133245
1.2426552,0.4040661,0.07016189
1.3426552,0.35394382,0.06182885
1.4426552,0.29921209,0.051470309
1.5426552,0.26021069,0.044960274
1.6426552,0.22020237,0.038133581
1.7426552,0.18111147,0.030452038
1.8426552,0.14922565,0.026081351
1.9426552,0.12452253,0.021731948
2.0426552,0.10163186,0.01755719
2.1426552,0.081224938,0.013907866
2.2426552,0.065024703,0.011368347
2.3426552,0.048309819,0.0084987617
2.4426552,0.039941189,0.0066599048
2.5426552,0.030476134,0.005471252
2.6426552,0.021771864,0.0037439808
2.7426552,0.01617786,0.003026758
2.8426552,0.013045217,0.0023497957
2.9426552,0.0093979267,0.0017286716
3.0426552,0.006958941,0.0013161867
3.1426552,0.0054597479,0.0010892511
3.2426552,0.0036920426,0.00075016319
3.3426552,0.0023047297,0.0005550496
3.4426552,0.0016782012,0.00032283396
3.5426552,0.0010740488,0.00024597553
3.6426552,0.00073840853,0.00020858328
3.7426552,0.00058177642,0.00015604216
3.8426552,0.00049227235,0.00014483132
3.9426552,0.00020138414,9.993683e-05
4.0426552,0.00040276829,8.5282614e-05
4.1426552,0,0
4.2426552,8.9504064e-05,5.2350717e-05
4.3426552,0.00011188008,5.5049691e-05
4.4426552,2.2376016e-05,2.2376016e-05
4.5426552,0,0
4.6426552,0,0
4.7426552,0,0
4.8426552,0,0
4.9426552,0,0
5.0426552,0,0
5.1426552,0,0
5.2426552,0,0
5.3426552,0,0
5.4426552,0,0
5.5426552,2.2376016e-05,2.2376016e-05
5.6426552,2.2376016e-05,2.2376016e-05
5.7426552,0,0
5.8426552,8.9504064e-05,4.1067281e-05
5.9426552,6.7128048e-05,3.6659881e-05
6.0426552,8.9504064e-05,5.2350717e-05
6.1426552,0.00029088821,8.7569417e-05
6.2426552,0.00029088821,9.8876462e-05
6.3426552,0.00053702439,0.00016102878
6.4426552,0.00087266463,0.00017922881
6.5426552,0.0010964248,0.00022604498
6.6426552,0.0016782012,0.0003554678
6.7426552,0.0021704736,0.00045369008
6.8426552,0.0038486748,0.0007413469
6.9426552,0.0047660914,0.00084492563
7.0426552,0.0066680528,0.0012472813
7.1426552,0.0088832784,0.0017032636
7.2426552,0.013157097,0.0022611259
7.3426552,0.016356868,0.0029459647
7.4426552,0.021525727,0.003938888
7.5426552,0.029692973,0.0051215151
7.6426552,0.038374868,0.006743658
7.7426552,0.048757339,0.0085473653
7.8426552,0.062719973,0.011183498
7.9426552,0.077779032,0.013296369
8.0426552,0.096776269,0.016611667
8.1426552,0.1188614,0.021000238
8.2426552,0.14770408,0.025536752
8.3426552,0.18030594,0.030776648
8.4426552,0.21505589,0.036710961
8.5426552,0.25463906,0.043665078
8.6426552,0.29464738,0.050662326
8.7426552,0.34673874,0.060434376
8.8426552,0.39379551,0.066960132
8.9426552,0.44805735,0.076954599
9.0426552,0.5136862,0.088996842
9.1426552,0.5742357,0.099590175
9.2426552,0.62706547,0.10844317
9.3426552,0.69475292,0.11933825
9.4426552,0.75322145,0.12939859
9.5426552,0.8022473,0.13925834
9.6426552,0.84612667,0.14643354
9.7426552,0.89920258,0.15548886
9.8426552,0.92762012,0.15996032
9.9426552,0.95621667,0.16451444
10.042655,0.97295393,0.16786897
10.142655,0.98458946,0.1694351
10.242655,0.98253086,0.17001529
10.342655,0.97980099,0.1689982
10.442655,0.95597053,0.16358457
10.542655,0.91580558,0.15918438
10.642655,0.88470292,0.15257469
10.742655,0.84353105,0.14614894
10.842655,0.78985099,0.13678736
10.942655,0.74127266,0.12808916
11.042655,0.67412224,0.11595541
11.142655,0.61742141,0.10744903
11.242655,0.55590974,0.096123549
11.342655,0.49468896,0.085578689
11.442655,0.44096415,0.075392102
11.542655,0.38173483,0.066055744
11.642655,0.333067,0.057936394
11.742655,0.28715141,0.049761428
11.842655,0.24298116,0.042416949
11.942655,0.20726904,0.036464044
12.042655,0.17037099,0.029502653
12.142655,0.13904456,0.023959976
12.242655,0.11523648,0.019809124
12.342655,0.093397491,0.01607825
12.442655,0.073191949,0.012520659
12.542655,0.058222394,0.010020695
12.642655,0.045199552,0.0077558336
12.742655,0.03589113,0.0061846494
12.842655,0.02718686,0.0046656881
12.942655,0.021727112,0.0039320012
13.042655,0.016088356,0.0027587913
13.142655,0.012239681,0.0021467906
13.242655,0.0091070385,0.0016057894
13.342655,0.0062205325,0.0012208022
13.442655,0.0045199552,0.00087833833
13.542655,0.0035130345,0.00063726692
13.642655,0.0022376016,0.00040938745
13.742655,0.0017453293,0.00036429132
13.842655,0.0013201849,0.00026865936
13.942655,0.00060415243,0.00012688976
14.042655,0.00038039227,0.000109017
14.142655,0.00020138414,6.8680347e-05
14.242655,0.00015663211,6.7128048e-05
14.342655,8.9504064e-05,4.1067281e-05
14.442655,0.00020138414,8.2614418e-05
14.542655,2.2376016e-05,2.2376016e-05
14.642655,0,0
14.742655,4.4752032e-05,3.0800461e-05
14.842655,4.4752032e-05,3.0800461e-05
14.942655,0,0
15.042655,4.4752032e-05,3.0800461e-05
15.142655,0,0
15.242655,0,0
15.342655,2.2376016e-05,2.2376016e-05
