x_over_lB,density_mean_2pi_rho_lB2,density_stderr
15.201582,0.4323196,0.0027307835
15.301582,0.43737783,0.0027625749
15.401582,0.43729163,0.0028138493
15.501582,0.43861961,0.0023898865
15.601582,0.44872978,0.0022599617
15.701582,0.4508497,0.0027355884
15.801582,0.45271797,0.0026745982
15.901582,0.45652289,0.0026598736
16.001582,0.46531091,0.0027258552
16.101582,0.4605118,0.0029534473
16.201582,0.46221644,0.0029487247
16.301582,0.461584,0.0030039187
16.401582,0.46609461,0.0029036923
16.501582,0.46224085,0.0029144345
16.601582,0.46131513,0.0028758718
16.701582,0.45843691,0.0026582829
16.801582,0.46331947,0.0030960376
16.901582,0.45768397,0.0026218338
17.001582,0.4577595,0.0024897648
17.101582,0.45581289,0.002642217
17.201582,0.45673227,0.0029037833
17.301582,0.45109579,0.0026013449
17.401582,0.45959576,0.0028879222
17.501582,0.44988163,0.0025316527
17.601582,0.45440899,0.0032044583
17.701582,0.44943729,0.0028238063
17.801582,0.45217971,0.0030216317
17.901582,0.44910481,0.0030309551
18.001582,0.4482321,0.0026203946
18.101582,0.44554722,0.0025964907
18.201582,0.44001775,0.0027815156
18.301582,0.43585678,0.0030948512
18.401582,0.42246148,0.0029117336
18.501582,0.40152434,0.0027369392
18.601582,0.39075463,0.0030587507
18.701582,0.37594196,0.0022333419
18.801582,0.35469641,0.0022203967
18.901582,0.32824872,0.0018546803
19.001582,0.30596737,0.0026095751
19.101582,0.2769255,0.0026392196
19.201582,0.25316197,0.0020890911
19.301582,0.22551216,0.0019063313
19.401582,0.2008699,0.0015641341
19.501582,0.17421624,0.001894623
19.601582,0.14884689,0.0014957658
19.701582,0.12702991,0.0015193516
19.801582,0.10674739,0.0013172946
19.901582,0.086291304,0.0010137619
20.001582,0.072078738,0.0011020469
20.101582,0.056824735,0.00088316517
20.201582,0.044169222,0.00090634595
20.301582,0.035281264,0.00072391325
20.401582,0.028302608,0.00065074377
20.501582,0.020721552,0.00042039044
20.601582,0.015284634,0.00044682941
20.701582,0.010817093,0.00038454843
20.801582,0.0078924661,0.0003049518
20.901582,0.0058912716,0.00033130643
21.001582,0.0041912773,0.00025517945
21.101582,0.0029201104,0.00025356741
21.201582,0.0014906857,0.00015002876
21.301582,0.0012660618,0.00013240603
21.401582,0.00075044795,8.4900311e-05
21.501582,0.00041861722,6.1459869e-05
